code,name,description,category,item_type,track_individual,stock_total,stock_available,status,location
EQ-0600,"VOLTAMPERIMETRO MONOFASICO MARCA ETCR, MODELO ETCR 4200A AUTO DOUBLE CLAMP DIGITAL PHASE VA METER, SERIE 42240004","VOLTAMPERIMETRO MONOFASICO MARCA ETCR, MODELO ETCR 4200A AUTO DOUBLE CLAMP DIGITAL PHASE VA METER, SERIE 42240004",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0601,"VOLTAMPERIMETRO MONOFASICO MARCA ETCR, MODELO ETCR 4200A AUTO DOUBLE CLAMP DIGITAL PHASE VA METER, SERIE 42240005","VOLTAMPERIMETRO MONOFASICO MARCA ETCR, MODELO ETCR 4200A AUTO DOUBLE CLAMP DIGITAL PHASE VA METER, SERIE 42240005",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0602,"VOLTAMPERIMETRO MONOFASICO MARCA ETCR, MODELO ETCR 4200A AUTO DOUBLE CLAMP DIGITAL PHASE VA METER, SERIE 42240006","VOLTAMPERIMETRO MONOFASICO MARCA ETCR, MODELO ETCR 4200A AUTO DOUBLE CLAMP DIGITAL PHASE VA METER, SERIE 42240006",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0603,"VOLTAMPERIMETRO TRIFASICO MARCA ETCR, MODELO ETCR 4700 AUTO THREE PHASE DIGITAL PHASE VA METER SERIE 47150019","VOLTAMPERIMETRO TRIFASICO MARCA ETCR, MODELO ETCR 4700 AUTO THREE PHASE DIGITAL PHASE VA METER SERIE 47150019",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0604,"VOLTAMPERIMETRO TRIFASICO MARCA ETCR, MODELO ETCR 4700 AUTO THREE PHASE DIGITAL PHASE VA METER, SERIE 47150015","VOLTAMPERIMETRO TRIFASICO MARCA ETCR, MODELO ETCR 4700 AUTO THREE PHASE DIGITAL PHASE VA METER, SERIE 47150015",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0605,"VOLTAMPERIMETRO TRIFASICO MARCA ETCR, MODELO ETCR 4700 AUTO THREE PHASE DIGITAL PHASE VA METER, SERIE 47150016","VOLTAMPERIMETRO TRIFASICO MARCA ETCR, MODELO ETCR 4700 AUTO THREE PHASE DIGITAL PHASE VA METER, SERIE 47150016",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0606,"VOLTAMPERIMETRO TRIFASICO MARCA ETCR, MODELO ETCR 4700 AUTO THREE PHASE DIGITAL PHASE VA METER, SERIE 47150017","VOLTAMPERIMETRO TRIFASICO MARCA ETCR, MODELO ETCR 4700 AUTO THREE PHASE DIGITAL PHASE VA METER, SERIE 47150017",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0607,"VOLTAMPERIMETRO TRIFASICO MARCA ETCR, MODELO ETCR 4700 AUTO THREE PHASE DIGITAL PHASE VA METER, SERIE 47150018","VOLTAMPERIMETRO TRIFASICO MARCA ETCR, MODELO ETCR 4700 AUTO THREE PHASE DIGITAL PHASE VA METER, SERIE 47150018",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0608,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 1,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 1 | Modelo: 356034,MUEBLES DE BIBLIOTECA,equipment,TRUE,1,1,active,Laboratorio
EQ-0609,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 10,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 10 | Modelo: 356043,MUEBLES DE BIBLIOTECA,equipment,TRUE,1,1,active,Laboratorio
EQ-0610,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 2,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 2 | Modelo: 356035,MUEBLES DE BIBLIOTECA,equipment,TRUE,1,1,active,Laboratorio
EQ-0611,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 3,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 3 | Modelo: 356036,MUEBLES DE BIBLIOTECA,equipment,TRUE,1,1,active,Laboratorio
EQ-0612,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 4,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 4 | Modelo: 356037,MUEBLES DE BIBLIOTECA,equipment,TRUE,1,1,active,Laboratorio
EQ-0613,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 5,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 5 | Modelo: 356038,MUEBLES DE BIBLIOTECA,equipment,TRUE,1,1,active,Laboratorio
EQ-0614,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 6,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 6 | Modelo: 356039,MUEBLES DE BIBLIOTECA,equipment,TRUE,1,1,active,Laboratorio
EQ-0615,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 7,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 7 | Modelo: 356040,MUEBLES DE BIBLIOTECA,equipment,TRUE,1,1,active,Laboratorio
EQ-0616,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 8,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 8 | Modelo: 356041,MUEBLES DE BIBLIOTECA,equipment,TRUE,1,1,active,Laboratorio
EQ-0617,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 9,BIBLIOTECA DE 5 ESPACIOS DE 90CM DE LONGITUD X 60CM DE FONDO Y 210CM DE ALTO CON DOS PUERTAS DE MELAMINA Y 2 PUERTAS DE VIDRIO CON SEGURIDAD 9 | Modelo: 356042,MUEBLES DE BIBLIOTECA,equipment,TRUE,1,1,active,Laboratorio
EQ-0618,ESCRITORIO DE TABLERO FORMICADO COLOR GRIS CON TABLERO PARA TECLADO PASACABLES DE: 125CM X 61CM X 75CM,ESCRITORIO DE TABLERO FORMICADO COLOR GRIS CON TABLERO PARA TECLADO PASACABLES DE: 125CM X 61CM X 75CM | Modelo: 93006,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0619,ESCRITORIO ESTRUCTURA DE HIERRO TABLERO DE MADERA FORRADO CON COROSIL NEGRO TIPO SECRETARIA,ESCRITORIO ESTRUCTURA DE HIERRO TABLERO DE MADERA FORRADO CON COROSIL NEGRO TIPO SECRETARIA | Modelo: 92318,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0620,ESCRITORIO ESTRUCTURA DE TUBO CUADRADO DE 1 TABLERO DE MADERA FORRADO CON COROSIL NEGRO DE: 119X59X66 CM.,ESCRITORIO ESTRUCTURA DE TUBO CUADRADO DE 1 TABLERO DE MADERA FORRADO CON COROSIL NEGRO DE: 119X59X66 CM. | Modelo: 245157,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0621,ESTACION DE TRABAJO MELAMINICO 150x150x60,ESTACION DE TRABAJO MELAMINICO 150x150x60,MUEBLES DE OFICINA,equipment,TRUE,2,2,active,Laboratorio
EQ-0622,MUEBLES DE OFICINA/ESTACION DE TRABAJO/MIXTO/ESTACION DE TRABAJO DE 150X150X60CM CON PEDESTALES TUBULARES FALDON Y CAJONERA METALICA DE DOS GAVETAS Y UN ARCHIVO CON SEGURIDAD SUPERFICIE DE MADERA DE 25MM CON SISTEMA PASACABLES Y PORTATECLADO CORREDIZO 19,MUEBLES DE OFICINA/ESTACION DE TRABAJO/MIXTO/ESTACION DE TRABAJO DE 150X150X60CM CON PEDESTALES TUBULARES FALDON Y CAJONERA METALICA DE DOS GAVETAS Y UN ARCHIVO CON SEGURIDAD SUPERFICIE DE MADERA DE 25MM CON SISTEMA PASACABLES Y PORTATECLADO CORREDIZO 19 | Modelo: 462785,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0623,MUEBLES DE OFICINA/ESTACION DE TRABAJO/MIXTO/ESTACION DE TRABAJO TABLERO MELAMINICO COLOR GRIS DE: 18OCM X 170CM TABLERO CORREDIZO PARA TECLADO 2 GAVETAS Y ARCHIVADOR,MUEBLES DE OFICINA/ESTACION DE TRABAJO/MIXTO/ESTACION DE TRABAJO TABLERO MELAMINICO COLOR GRIS DE: 18OCM X 170CM TABLERO CORREDIZO PARA TECLADO 2 GAVETAS Y ARCHIVADOR | Modelo: 102177,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0624,MUEBLES DE OFICINA/ESTANTERIA/MADERA/ESTANTE DE MADERA CONTRACHAPADA DE DOS CUERPOS 184 CM.ALTO 177CM X 55CM,MUEBLES DE OFICINA/ESTANTERIA/MADERA/ESTANTE DE MADERA CONTRACHAPADA DE DOS CUERPOS 184 CM.ALTO 177CM X 55CM | Modelo: 102141,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0625,ESTANTE MELAMINICO 3 ESPACIOS CON PUERTA EN LA PARTE INFERIOR DE: 198CM X 90CM X 40CM,ESTANTE MELAMINICO 3 ESPACIOS CON PUERTA EN LA PARTE INFERIOR DE: 198CM X 90CM X 40CM | Modelo: 102179,MUEBLES DE OFICINA,equipment,TRUE,3,3,active,Laboratorio
EQ-0626,MUEBLES DE OFICINA/ESTANTERIA/MIXTO/ESTANTE DE TABLERO AGLOMERADO FORRADO CON MELAMINE DOCE ESPACIOS CON CUATRO PUERTAS CORREDIZAS DE VIDRIO DE 200X222X43 CM.,MUEBLES DE OFICINA/ESTANTERIA/MIXTO/ESTANTE DE TABLERO AGLOMERADO FORRADO CON MELAMINE DOCE ESPACIOS CON CUATRO PUERTAS CORREDIZAS DE VIDRIO DE 200X222X43 CM. | Modelo: 446132,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0627,MUEBLES DE OFICINA/FRANELOGRAFO/FRANELOGRAFO EN MADERA CONTRACHAPADA DE 9 MM. FORRADO CON PANO COLOR VERDE DE:150X80 CM.,MUEBLES DE OFICINA/FRANELOGRAFO/FRANELOGRAFO EN MADERA CONTRACHAPADA DE 9 MM. FORRADO CON PANO COLOR VERDE DE:150X80 CM. | Modelo: 102172,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0628,MUEBLES DE OFICINA/LAMPARA/DE EXTERIORES/LAMPARA DE SENALIZACION COLOR ROJO 120V.CON CAJA METALICA DE:10X8X7 CM.CON DOS BORNES DE CONEXION.,MUEBLES DE OFICINA/LAMPARA/DE EXTERIORES/LAMPARA DE SENALIZACION COLOR ROJO 120V.CON CAJA METALICA DE:10X8X7 CM.CON DOS BORNES DE CONEXION. | Modelo: S/M,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0629,MUEBLES DE OFICINA/LAMPARA/DE EXTERIORES/LAMPARA DE SENALIZACION COLOR VERDE 120V.CON CAJA METALICA DE:10X8X7 CM.CON DOS BORNES DE CONEXION.,MUEBLES DE OFICINA/LAMPARA/DE EXTERIORES/LAMPARA DE SENALIZACION COLOR VERDE 120V.CON CAJA METALICA DE:10X8X7 CM.CON DOS BORNES DE CONEXION. | Modelo: S/M,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0630,MESAS ESPECIALES PARA COMPUTADORA TABLERO FORMICADO COLOR GRIS CON 2 TABLEROS PARA TECLADO 2 BASES DE C.P.U. 3 PASACABLES DE 230 CM X 60CM X 74CM,MESAS ESPECIALES PARA COMPUTADORA TABLERO FORMICADO COLOR GRIS CON 2 TABLEROS PARA TECLADO 2 BASES DE C.P.U. 3 PASACABLES DE 230 CM X 60CM X 74CM | Modelo: 93004,MUEBLES DE OFICINA,equipment,TRUE,9,9,active,Laboratorio
EQ-0631,MUEBLES DE OFICINA/MESA DE REUNION/MELAMINICO/MESA DE REUNIONES TABLERO MELAMINICO COLOR GRIS DE 160CM X 90CM,MUEBLES DE OFICINA/MESA DE REUNION/MELAMINICO/MESA DE REUNIONES TABLERO MELAMINICO COLOR GRIS DE 160CM X 90CM | Modelo: 102178,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0632,MUEBLES DE OFICINA/MESA DE TRABAJO/MADERA/MESA DE MADERA DE PINO LACADO AL NATURAL DE:150X80X75 CM.,MUEBLES DE OFICINA/MESA DE TRABAJO/MADERA/MESA DE MADERA DE PINO LACADO AL NATURAL DE:150X80X75 CM. | Modelo: 102151,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0633,MODULO PARA COMPUTADOR ESTRUCTURA DE TUBO CUADRADO DE 3/4 X 1-1/2 TABLERO DE MADERA CONTRACHAPADA DE 15MM CON UNA GAVETA TABLERO PARA TECLADO Y TABLERO INTERMEDIO PARA PAPEL DE:120 CM X 70 CM X 71.5 CM DE ALTO,MODULO PARA COMPUTADOR ESTRUCTURA DE TUBO CUADRADO DE 3/4 X 1-1/2 TABLERO DE MADERA CONTRACHAPADA DE 15MM CON UNA GAVETA TABLERO PARA TECLADO Y TABLERO INTERMEDIO PARA PAPEL DE:120 CM X 70 CM X 71.5 CM DE ALTO | Modelo: 92885,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0634,MUEBLES DE OFICINA/MESA RECTANGULAR/MADERA/MESA DE MADERA DE CEDRO DOBLE TABLERO.80 X 50 X 68CM.,MUEBLES DE OFICINA/MESA RECTANGULAR/MADERA/MESA DE MADERA DE CEDRO DOBLE TABLERO.80 X 50 X 68CM. | Modelo: 111687,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0635,MESA ESTRUCTURA DE HIERRO CON TABLERO DE MADERA FORRADA CON FORMICA DE:246X72X75 CM.,MESA ESTRUCTURA DE HIERRO CON TABLERO DE MADERA FORRADA CON FORMICA DE:246X72X75 CM. | Modelo: 259757,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0636,MESA ESTRUCTURA DE HIERRO CON TABLERO DE MADERA FORRADA CON FORMICA DE:256X72X75 CM.,MESA ESTRUCTURA DE HIERRO CON TABLERO DE MADERA FORRADA CON FORMICA DE:256X72X75 CM. | Modelo: 259756,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0637,MESA ESTRUCTURA DE HIERRO CON TABLERO DE MADERA FORRADA CON FORMICA DE:285X72X75 CM.,MESA ESTRUCTURA DE HIERRO CON TABLERO DE MADERA FORRADA CON FORMICA DE:285X72X75 CM. | Modelo: 259892,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0638,MESA ESTRUCTURA DE HIERRO CON TABLERO DE MADERA FORRADA CON FORMICA DE:288X72X75 CM.,MESA ESTRUCTURA DE HIERRO CON TABLERO DE MADERA FORRADA CON FORMICA DE:288X72X75 CM. | Modelo: 259750,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0639,MESA ESTRUCTURA DE HIERRO CON TABLERO DE MADERA FORRADA CON FORMICA DE:302X72X75 CM.,MESA ESTRUCTURA DE HIERRO CON TABLERO DE MADERA FORRADA CON FORMICA DE:302X72X75 CM. | Modelo: 259755,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0640,MUEBLES DE OFICINA/MODULAR/MADERA/MUEBLE ESTRUCTURA DE MADERA DE CEDRO CON TABLERO DE 12 MM Y TRASTAPAS DE 4 MM DE MADERA CONTRACHAPADA CON 16 GAVETAS CON DIVISIONES INTERNAS DE 61.8 CM X 119.8 CM X 101 CM DE ALTO,MUEBLES DE OFICINA/MODULAR/MADERA/MUEBLE ESTRUCTURA DE MADERA DE CEDRO CON TABLERO DE 12 MM Y TRASTAPAS DE 4 MM DE MADERA CONTRACHAPADA CON 16 GAVETAS CON DIVISIONES INTERNAS DE 61.8 CM X 119.8 CM X 101 CM DE ALTO | Modelo: 99035,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0641,MUEBLES DE OFICINA/MODULAR/MADERA/MUEBLE ESTRUCTURA DE MADERA DE CEDRO FORRADO CON TABLEROS DE MADERA CONTRACHAPADA DE:206CM. DE LARGO X 176CM. DE ALTO X 40CM. DE FONDO CON 16 CASILLEROS,MUEBLES DE OFICINA/MODULAR/MADERA/MUEBLE ESTRUCTURA DE MADERA DE CEDRO FORRADO CON TABLEROS DE MADERA CONTRACHAPADA DE:206CM. DE LARGO X 176CM. DE ALTO X 40CM. DE FONDO CON 16 CASILLEROS | Modelo: 285480,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0642,SILLA ARMAZON METALICO ASIENTO Y ESPALDAR DE MADERA COROSIL NEGRO,SILLA ARMAZON METALICO ASIENTO Y ESPALDAR DE MADERA COROSIL NEGRO | Modelo: 446590,MUEBLES DE OFICINA,equipment,TRUE,5,5,active,Laboratorio
EQ-0643,SILLA DE CONFERENCIA ALTA REF.S 313,SILLA DE CONFERENCIA ALTA REF.S 313 | Modelo: 377307,MUEBLES DE OFICINA,equipment,TRUE,2,2,active,Laboratorio
EQ-0644,SILLA ESTRUCTURA DE HIERRO TABLERO Y ASIENTO FORRADO CON COROSIL,SILLA ESTRUCTURA DE HIERRO TABLERO Y ASIENTO FORRADO CON COROSIL | Modelo: 377333,MUEBLES DE OFICINA,equipment,TRUE,2,2,active,Laboratorio
EQ-0645,SILLA ESTRUCTURA DE TUBO CUADRADO ASIENTO Y ESPALDAR FORRADO CON COROSIL COLOR NEGRO,SILLA ESTRUCTURA DE TUBO CUADRADO ASIENTO Y ESPALDAR FORRADO CON COROSIL COLOR NEGRO | Modelo: 262102,MUEBLES DE OFICINA,equipment,TRUE,2,2,active,Laboratorio
EQ-0646,MUEBLES DE OFICINA/SILLON/GIRATORIO/SILLON EJECUTIVO ESPALDAR BAJO ESTRUCTURA METALICA Y PLASTICA ASIENTO Y ESPALDAR TAPIZADO EN YUTE NEGRO SISTEMA A GAS 5 RUEDAS GARRUCHAS,MUEBLES DE OFICINA/SILLON/GIRATORIO/SILLON EJECUTIVO ESPALDAR BAJO ESTRUCTURA METALICA Y PLASTICA ASIENTO Y ESPALDAR TAPIZADO EN YUTE NEGRO SISTEMA A GAS 5 RUEDAS GARRUCHAS | Modelo: 102176,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0647,MUEBLES DE OFICINA/SILLON/GIRATORIO/SILLON GIRATORIO DE ESTRUCTURA METALICA Y PLASTICO CON CODERAS ASIENTO Y ESPALDAR FORRADO CON DAMASCO NEGRO SISTEMA A GAS Y 5 RUEDAS GARRUCHAS,MUEBLES DE OFICINA/SILLON/GIRATORIO/SILLON GIRATORIO DE ESTRUCTURA METALICA Y PLASTICO CON CODERAS ASIENTO Y ESPALDAR FORRADO CON DAMASCO NEGRO SISTEMA A GAS Y 5 RUEDAS GARRUCHAS | Modelo: 377371,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0648,VITRINA ESTRUCTURA DE CEDRO Y DIVISIONES DE PLYWOOD DE 15 MM.DE:109.5X34.6X201 CM.SEIS ESPACIOS UNA PUERTA DOBLE HOJA CON VIDRIO EN LA PARTE SUPERIOR UNA PUERTA DE MADERA DOBLE HIJA EN LA PARTE BAJA,VITRINA ESTRUCTURA DE CEDRO Y DIVISIONES DE PLYWOOD DE 15 MM.DE:109.5X34.6X201 CM.SEIS ESPACIOS UNA PUERTA DOBLE HOJA CON VIDRIO EN LA PARTE SUPERIOR UNA PUERTA DE MADERA DOBLE HIJA EN LA PARTE BAJA | Modelo: 92609,MUEBLES DE OFICINA,equipment,TRUE,3,3,active,Laboratorio
EQ-0649,MUEBLES DE OFICINA/VITRINA/MIXTO/VITRINA METALICA-DE 4 PUERTAS,MUEBLES DE OFICINA/VITRINA/MIXTO/VITRINA METALICA-DE 4 PUERTAS | Modelo: 92271,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0650,MUEBLES DE USO EDUCATIVO Y ESCOLAR/PIZARRON/DE TIZA LIQUIDA/PIZARRON PARA TIZA LIQUIDA FILO DE ALUMINIO DE:123X481 CM.(2 TRAMOS),MUEBLES DE USO EDUCATIVO Y ESCOLAR/PIZARRON/DE TIZA LIQUIDA/PIZARRON PARA TIZA LIQUIDA FILO DE ALUMINIO DE:123X481 CM.(2 TRAMOS) | Modelo: 103409,PIZARRON,equipment,TRUE,1,1,active,Laboratorio
EQ-0651,MUEBLES DE USO EDUCATIVO Y ESCOLAR/PIZARRON/DE TIZA LIQUIDA/PIZARRON PORCELANIZADO PARA TIZA LIQUIDA MARCO DE ALUMINIO CON PORTATIZAS DE 3M X 1.225M,MUEBLES DE USO EDUCATIVO Y ESCOLAR/PIZARRON/DE TIZA LIQUIDA/PIZARRON PORCELANIZADO PARA TIZA LIQUIDA MARCO DE ALUMINIO CON PORTATIZAS DE 3M X 1.225M | Modelo: 93003,PIZARRON,equipment,TRUE,1,1,active,Laboratorio
EQ-0655,TABURETE ARMAZON DE HIERRO,TABURETE ARMAZON DE HIERRO | Modelo: 92840,MUEBLES DE USO INDUSTRIAL,equipment,TRUE,4,4,active,Laboratorio
EQ-0656,TABURETE DE HIERRO,TABURETE DE HIERRO | Modelo: 92272,MUEBLES DE USO INDUSTRIAL,equipment,TRUE,14,14,active,Laboratorio
EQ-0657,TABURETE GIRATORIO ESTRUCTURA DE TUBO CUADRADO CON PERNO 60 CM.DE ALTO,TABURETE GIRATORIO ESTRUCTURA DE TUBO CUADRADO CON PERNO 60 CM.DE ALTO | Modelo: 102043,MUEBLES DE USO INDUSTRIAL,equipment,TRUE,2,2,active,Laboratorio
EQ-0658,TABURETE ESTRUCTURA DE TUBO CUADRADO DE 1 ASIENTO DE MADERA DE 32 CM.DE DIAMETRO 61 CM.DE ALTO,TABURETE ESTRUCTURA DE TUBO CUADRADO DE 1 ASIENTO DE MADERA DE 32 CM.DE DIAMETRO 61 CM.DE ALTO | Modelo: 102042,MUEBLES DE USO INDUSTRIAL,equipment,TRUE,6,6,active,Laboratorio
EQ-0659,TABURETES ESTRUCTURA DE TUBO REDONDO GALVANIZADO DE 1/2 CONASIENTO DE CEDRO DE 25.5 CM DE DIAMETRO Y 66 CM DE ALT0,TABURETES ESTRUCTURA DE TUBO REDONDO GALVANIZADO DE 1/2 CONASIENTO DE CEDRO DE 25.5 CM DE DIAMETRO Y 66 CM DE ALT0 | Modelo: 92841,MUEBLES DE USO INDUSTRIAL,equipment,TRUE,12,12,active,Laboratorio
EQ-0660,"TARJETA DE ENSEÑANZA MARCA MEGIQ, MODELO VNA SANDBOX, SERIE NO. E1005565","TARJETA DE ENSEÑANZA MARCA MEGIQ, MODELO VNA SANDBOX, SERIE NO. E1005565",PARTES Y REPUESTOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0661,TERMPORIZADOR 1.5-30SG 4A CON BOBINA 120V.CON 1 CONTACTO NA Y 1 NC CAJA METALICA DE 12X10X14 CM.CON 5 BORNES DE CONEXION,TERMPORIZADOR 1.5-30SG 4A CON BOBINA 120V.CON 1 CONTACTO NA Y 1 NC CAJA METALICA DE 12X10X14 CM.CON 5 BORNES DE CONEXION | Modelo: S/M,PARTES Y REPUESTOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0662,TERMPORIZADOR 15-30SG 4A CON BOBINA 120V CON 1 CONTACTO NA Y 1 NC CAJA METALICA DE 12X10X14 CM CON 5 BORNES DE CONEXION,TERMPORIZADOR 15-30SG 4A CON BOBINA 120V CON 1 CONTACTO NA Y 1 NC CAJA METALICA DE 12X10X14 CM CON 5 BORNES DE CONEXION | Modelo: S/M,PARTES Y REPUESTOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0663,CD SOFTWARE PROGRAMA STEP 7 PROFESSIONAL 12ER (TRAINER PACKAJE) COMPUESTO DE 3 CD S,CD SOFTWARE PROGRAMA STEP 7 PROFESSIONAL 12ER (TRAINER PACKAJE) COMPUESTO DE 3 CD S | Modelo: S/M,SISTEMAS PARA PROCESAMIENTO DE DATOS,equipment,TRUE,1,1,active,Laboratorio
